id_ticket,id_cliente,fecha_compra,dia_semana,tienda_nombre,monto_total,medio_pago,es_dia_promocion,es_quincena,es_fin_de_semana,contiene_tecnologia,segmento_arquetipo,es_ingreso_creciente
22898,398,2026-05-19 20:10:38,Martes,"Olímpica Express - Chapinero, Bogotá",233600,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
22899,398,2026-05-20 19:11:14,Miércoles,"Olímpica Express - Chapinero, Bogotá",82900,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
22900,399,2025-06-06 15:20:36,Viernes,"Olímpica #031 - Bocagrande, Cartagena",295700,Otras_Tarjetas,False,False,False,False,ahorrador_inversionista,False
22901,399,2025-06-27 18:41:52,Viernes,"Olímpica #031 - Bocagrande, Cartagena",204600,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
22902,399,2025-07-26 10:28:39,Sábado,"Olímpica #031 - Bocagrande, Cartagena",201200,Efectivo,False,False,True,False,ahorrador_inversionista,False
22903,399,2025-08-09 19:35:59,Sábado,"Olímpica #031 - Bocagrande, Cartagena",293600,Efectivo,False,False,True,False,ahorrador_inversionista,False
22904,399,2025-11-26 13:26:57,Miércoles,"Olímpica #031 - Bocagrande, Cartagena",303000,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22905,399,2025-12-10 12:07:32,Miércoles,"Olímpica #031 - Bocagrande, Cartagena",206700,Otras_Tarjetas,True,False,False,False,ahorrador_inversionista,False
22906,399,2025-12-22 08:40:05,Lunes,"Olímpica #031 - Bocagrande, Cartagena",479500,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
22907,400,2025-06-08 18:34:08,Domingo,"Olímpica Express - Chapinero, Bogotá",201500,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
22908,400,2025-07-14 20:13:14,Lunes,"Olímpica Express - Chapinero, Bogotá",281300,Tarjeta_Debito_Banco,False,True,False,False,ahorrador_inversionista,False
22909,400,2025-08-07 11:35:30,Jueves,"Olímpica Express - Chapinero, Bogotá",381800,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
22910,400,2025-10-05 17:41:16,Domingo,"Olímpica Express - Chapinero, Bogotá",205800,Efectivo,False,False,True,False,ahorrador_inversionista,False
22911,400,2025-10-28 09:22:14,Martes,"Olímpica Express - Chapinero, Bogotá",267000,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22912,400,2025-11-24 12:30:21,Lunes,"Olímpica Express - Chapinero, Bogotá",314000,Efectivo,False,False,False,False,ahorrador_inversionista,False
22913,400,2025-12-11 12:39:02,Jueves,"Olímpica Express - Chapinero, Bogotá",278600,Efectivo,False,False,False,False,ahorrador_inversionista,False
22914,400,2025-12-29 21:20:57,Lunes,"Olímpica Express - Chapinero, Bogotá",271400,Efectivo,False,True,False,False,ahorrador_inversionista,False
22915,400,2026-01-22 12:34:46,Jueves,"Olímpica Express - Chapinero, Bogotá",272000,Otras_Tarjetas,False,False,False,False,ahorrador_inversionista,False
22916,400,2026-02-11 16:16:28,Miércoles,"Olímpica Express - Chapinero, Bogotá",318600,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22917,400,2026-03-01 13:24:12,Domingo,"Olímpica Express - Chapinero, Bogotá",257400,Tarjeta_Debito_Banco,False,True,True,False,ahorrador_inversionista,False
22918,400,2026-03-31 16:00:21,Martes,"Olímpica Express - Chapinero, Bogotá",367400,Efectivo,True,True,False,False,ahorrador_inversionista,False
22919,400,2026-04-12 09:39:34,Domingo,"Olímpica Express - Chapinero, Bogotá",305700,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
22920,401,2025-06-14 17:11:02,Sábado,"Olímpica #078 - Gran Centro, Medellín",81600,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
22921,401,2025-07-14 18:43:35,Lunes,"Olímpica #078 - Gran Centro, Medellín",121300,Tarjeta_Credito_Banco,False,True,False,False,endeudado_consumidor,False
22922,401,2025-08-12 13:12:07,Martes,"Olímpica #078 - Gran Centro, Medellín",99600,Tarjeta_Credito_Banco,True,False,False,False,endeudado_consumidor,False
22923,401,2025-08-31 21:05:57,Domingo,"Olímpica #078 - Gran Centro, Medellín",78700,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
22924,401,2025-09-14 10:49:08,Domingo,"Olímpica #078 - Gran Centro, Medellín",103800,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,False
22925,401,2025-10-20 21:20:07,Lunes,"Olímpica #078 - Gran Centro, Medellín",85300,Otras_Tarjetas,False,False,False,False,endeudado_consumidor,False
22926,401,2025-10-25 08:14:03,Sábado,"Olímpica #078 - Gran Centro, Medellín",110300,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
22927,401,2026-01-04 13:54:11,Domingo,"Olímpica #078 - Gran Centro, Medellín",105600,Tarjeta_Debito_Banco,False,False,True,False,endeudado_consumidor,False
22928,401,2026-01-17 15:02:38,Sábado,"Olímpica #078 - Gran Centro, Medellín",65100,Tarjeta_Debito_Banco,False,False,True,False,endeudado_consumidor,False
22929,401,2026-02-06 10:17:11,Viernes,"Olímpica #078 - Gran Centro, Medellín",68700,Efectivo,False,False,False,False,endeudado_consumidor,False
22930,401,2026-02-22 18:42:24,Domingo,"Olímpica #078 - Gran Centro, Medellín",61900,Tarjeta_Debito_Banco,False,False,True,False,endeudado_consumidor,False
22931,401,2026-03-22 13:55:28,Domingo,"Olímpica #078 - Gran Centro, Medellín",63900,Efectivo,False,False,True,False,endeudado_consumidor,False
22932,401,2026-03-28 16:10:23,Sábado,"Olímpica #078 - Gran Centro, Medellín",310500,Tarjeta_Credito_Banco,False,False,True,False,endeudado_consumidor,False
22933,401,2026-04-09 18:01:04,Jueves,"Olímpica #078 - Gran Centro, Medellín",68600,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
22934,401,2026-05-04 09:53:58,Lunes,"Olímpica #078 - Gran Centro, Medellín",228900,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,False
22935,402,2025-05-28 12:08:28,Miércoles,"Olímpica #022 - El Prado, Barranquilla",2840800,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22936,402,2025-06-05 16:04:32,Jueves,"Olímpica #022 - El Prado, Barranquilla",682600,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
22937,402,2025-06-07 20:43:21,Sábado,"Olímpica #022 - El Prado, Barranquilla",2032100,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
22938,402,2025-06-15 08:47:00,Domingo,"Olímpica #022 - El Prado, Barranquilla",4807900,Tarjeta_Credito_Banco,False,True,True,False,corporativo_premium,False
22939,402,2025-06-25 21:56:28,Miércoles,"Olímpica #022 - El Prado, Barranquilla",256200,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22940,402,2025-07-21 16:08:56,Lunes,"Olímpica #022 - El Prado, Barranquilla",2589600,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
22941,402,2025-07-29 20:12:18,Martes,"Olímpica #022 - El Prado, Barranquilla",353700,Tarjeta_Credito_Banco,True,True,False,False,corporativo_premium,False
22942,402,2025-08-22 08:27:39,Viernes,"Olímpica #022 - El Prado, Barranquilla",421200,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22943,402,2025-09-01 16:03:03,Lunes,"Olímpica #022 - El Prado, Barranquilla",679300,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
22944,402,2025-09-13 18:00:18,Sábado,"Olímpica #022 - El Prado, Barranquilla",1329600,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
22945,402,2025-09-25 16:36:42,Jueves,"Olímpica #022 - El Prado, Barranquilla",271100,Tarjeta_Debito_Banco,False,False,False,False,corporativo_premium,False
22946,402,2025-10-03 15:56:44,Viernes,"Olímpica #022 - El Prado, Barranquilla",3590500,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22947,402,2025-10-23 21:34:58,Jueves,"Olímpica #022 - El Prado, Barranquilla",8169000,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22948,402,2025-10-29 10:26:51,Miércoles,"Olímpica #022 - El Prado, Barranquilla",320200,Otras_Tarjetas,True,True,False,False,corporativo_premium,False
22949,402,2025-11-05 15:00:15,Miércoles,"Olímpica #022 - El Prado, Barranquilla",905800,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22950,402,2025-11-11 18:07:24,Martes,"Olímpica #022 - El Prado, Barranquilla",604200,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22951,402,2025-11-18 12:57:59,Martes,"Olímpica #022 - El Prado, Barranquilla",5408300,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22952,402,2025-12-11 20:00:45,Jueves,"Olímpica #022 - El Prado, Barranquilla",1876100,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
22953,402,2025-12-17 20:55:46,Miércoles,"Olímpica #022 - El Prado, Barranquilla",6783200,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22954,402,2025-12-25 17:59:27,Jueves,"Olímpica #022 - El Prado, Barranquilla",2620800,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22955,402,2025-12-29 10:09:35,Lunes,"Olímpica #022 - El Prado, Barranquilla",2594700,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
22956,402,2026-01-04 15:52:09,Domingo,"Olímpica #022 - El Prado, Barranquilla",3628500,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
22957,402,2026-01-29 11:40:49,Jueves,"Olímpica #022 - El Prado, Barranquilla",605100,Tarjeta_Credito_Banco,False,True,False,False,corporativo_premium,False
22958,402,2026-02-06 11:21:58,Viernes,"Olímpica #022 - El Prado, Barranquilla",4870300,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
22959,402,2026-02-18 09:03:18,Miércoles,"Olímpica #022 - El Prado, Barranquilla",1769100,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22960,402,2026-02-27 13:33:07,Viernes,"Olímpica #022 - El Prado, Barranquilla",7698200,Tarjeta_Credito_Banco,False,False,False,True,corporativo_premium,False
22961,402,2026-02-28 13:27:09,Sábado,"Olímpica #022 - El Prado, Barranquilla",3741700,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
22962,402,2026-03-07 16:56:16,Sábado,"Olímpica #022 - El Prado, Barranquilla",1775300,Tarjeta_Credito_Banco,False,False,True,False,corporativo_premium,False
22963,402,2026-03-17 19:22:35,Martes,"Olímpica #022 - El Prado, Barranquilla",1791700,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22964,402,2026-03-23 16:04:47,Lunes,"Olímpica #022 - El Prado, Barranquilla",4269200,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22965,402,2026-04-03 11:37:11,Viernes,"Olímpica #022 - El Prado, Barranquilla",1429900,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22966,402,2026-04-09 17:29:07,Jueves,"Olímpica #022 - El Prado, Barranquilla",2596400,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22967,402,2026-04-17 21:24:20,Viernes,"Olímpica #022 - El Prado, Barranquilla",740600,Tarjeta_Credito_Banco,False,False,False,False,corporativo_premium,False
22968,402,2026-04-21 13:01:05,Martes,"Olímpica #022 - El Prado, Barranquilla",2234300,Tarjeta_Credito_Banco,True,False,False,False,corporativo_premium,False
22969,403,2025-08-10 11:19:56,Domingo,"Olímpica #022 - El Prado, Barranquilla",138100,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
22970,403,2025-08-20 21:59:01,Miércoles,"Olímpica #022 - El Prado, Barranquilla",104900,Efectivo,True,False,False,False,masivo_transaccional,False
22971,403,2025-08-26 15:33:41,Martes,"Olímpica #022 - El Prado, Barranquilla",106000,Tarjeta_Debito_Banco,True,False,False,False,masivo_transaccional,False
22972,403,2025-10-05 11:47:49,Domingo,"Olímpica #022 - El Prado, Barranquilla",141100,Efectivo,False,False,True,False,masivo_transaccional,False
22973,403,2025-11-06 08:19:41,Jueves,"Olímpica #022 - El Prado, Barranquilla",99700,Efectivo,False,False,False,False,masivo_transaccional,False
22974,403,2025-11-22 13:47:09,Sábado,"Olímpica #022 - El Prado, Barranquilla",236900,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
22975,403,2025-12-01 17:17:32,Lunes,"Olímpica #022 - El Prado, Barranquilla",146300,Tarjeta_Debito_Banco,False,True,False,False,masivo_transaccional,False
22976,403,2025-12-11 17:33:05,Jueves,"Olímpica #022 - El Prado, Barranquilla",107700,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
22977,403,2025-12-19 15:48:02,Viernes,"Olímpica #022 - El Prado, Barranquilla",98700,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
22978,403,2025-12-20 10:15:25,Sábado,"Olímpica #022 - El Prado, Barranquilla",139400,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
22979,403,2026-01-11 15:55:26,Domingo,"Olímpica #022 - El Prado, Barranquilla",90400,Efectivo,False,False,True,False,masivo_transaccional,False
22980,403,2026-02-16 20:20:36,Lunes,"Olímpica #022 - El Prado, Barranquilla",131400,Efectivo,False,True,False,False,masivo_transaccional,False
22981,403,2026-04-12 21:27:19,Domingo,"Olímpica #022 - El Prado, Barranquilla",220100,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
22982,403,2026-05-09 12:22:31,Sábado,"Olímpica #022 - El Prado, Barranquilla",153100,Tarjeta_Debito_Banco,False,False,True,False,masivo_transaccional,False
22983,403,2026-05-21 21:52:05,Jueves,"Olímpica #022 - El Prado, Barranquilla",192100,Tarjeta_Debito_Banco,False,False,False,False,masivo_transaccional,False
22984,404,2025-05-28 11:38:12,Miércoles,"Olímpica Super #056 - Sur, Bogotá",203700,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22985,404,2025-06-01 11:13:55,Domingo,"Olímpica Super #056 - Sur, Bogotá",272000,Tarjeta_Credito_Banco,False,True,True,False,ahorrador_inversionista,False
22986,404,2025-06-12 10:52:46,Jueves,"Olímpica Super #056 - Sur, Bogotá",204300,Efectivo,False,False,False,False,ahorrador_inversionista,False
22987,404,2025-06-14 19:12:06,Sábado,"Olímpica Super #056 - Sur, Bogotá",319600,Tarjeta_Debito_Banco,False,True,True,False,ahorrador_inversionista,False
22988,404,2025-06-17 21:35:41,Martes,"Olímpica Super #056 - Sur, Bogotá",230200,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22989,404,2025-06-25 12:27:32,Miércoles,"Olímpica Super #056 - Sur, Bogotá",208000,Tarjeta_Credito_Banco,True,False,False,False,ahorrador_inversionista,False
22990,404,2025-07-02 15:44:44,Miércoles,"Olímpica Super #056 - Sur, Bogotá",238400,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22991,404,2025-07-04 16:34:49,Viernes,"Olímpica Super #056 - Sur, Bogotá",255800,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
22992,404,2025-07-09 17:54:27,Miércoles,"Olímpica Super #056 - Sur, Bogotá",208800,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
22993,404,2025-07-10 19:58:15,Jueves,"Olímpica Super #056 - Sur, Bogotá",210800,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
22994,404,2025-07-18 19:01:12,Viernes,"Olímpica Super #056 - Sur, Bogotá",291600,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
22995,404,2025-07-21 20:19:57,Lunes,"Olímpica Super #056 - Sur, Bogotá",202400,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
22996,404,2025-07-24 11:20:10,Jueves,"Olímpica Super #056 - Sur, Bogotá",201000,Efectivo,False,False,False,False,ahorrador_inversionista,False
22997,404,2025-07-27 09:23:36,Domingo,"Olímpica Super #056 - Sur, Bogotá",234400,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
22998,404,2025-08-05 11:11:28,Martes,"Olímpica Super #056 - Sur, Bogotá",200000,Efectivo,True,False,False,False,ahorrador_inversionista,False
22999,404,2025-08-13 08:25:28,Miércoles,"Olímpica Super #056 - Sur, Bogotá",274300,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23000,404,2025-08-14 16:58:21,Jueves,"Olímpica Super #056 - Sur, Bogotá",258000,Otras_Tarjetas,False,True,False,False,ahorrador_inversionista,False
23001,404,2025-08-22 15:48:57,Viernes,"Olímpica Super #056 - Sur, Bogotá",325100,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23002,404,2025-08-28 18:24:59,Jueves,"Olímpica Super #056 - Sur, Bogotá",202500,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23003,404,2025-08-30 20:17:18,Sábado,"Olímpica Super #056 - Sur, Bogotá",263000,Efectivo,False,True,True,False,ahorrador_inversionista,False
23004,404,2025-09-10 17:51:17,Miércoles,"Olímpica Super #056 - Sur, Bogotá",225600,Otras_Tarjetas,True,False,False,False,ahorrador_inversionista,False
23005,404,2025-09-12 21:36:56,Viernes,"Olímpica Super #056 - Sur, Bogotá",232200,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23006,404,2025-09-14 11:47:45,Domingo,"Olímpica Super #056 - Sur, Bogotá",523700,Tarjeta_Debito_Banco,False,True,True,False,ahorrador_inversionista,False
23007,404,2025-09-18 10:54:46,Jueves,"Olímpica Super #056 - Sur, Bogotá",276200,Otras_Tarjetas,False,False,False,False,ahorrador_inversionista,False
23008,404,2025-09-20 17:26:28,Sábado,"Olímpica Super #056 - Sur, Bogotá",204200,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
23009,404,2025-09-21 15:03:10,Domingo,"Olímpica Super #056 - Sur, Bogotá",387300,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
23010,404,2025-10-01 18:06:02,Miércoles,"Olímpica Super #056 - Sur, Bogotá",311300,Tarjeta_Credito_Banco,True,True,False,False,ahorrador_inversionista,False
23011,404,2025-10-02 15:14:53,Jueves,"Olímpica Super #056 - Sur, Bogotá",224300,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23012,404,2025-10-06 09:35:51,Lunes,"Olímpica Super #056 - Sur, Bogotá",203000,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23013,404,2025-10-07 09:34:56,Martes,"Olímpica Super #056 - Sur, Bogotá",243800,Tarjeta_Credito_Banco,True,False,False,False,ahorrador_inversionista,False
23014,404,2025-10-13 15:32:15,Lunes,"Olímpica Super #056 - Sur, Bogotá",232800,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23015,404,2025-10-22 12:32:37,Miércoles,"Olímpica Super #056 - Sur, Bogotá",202600,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23016,404,2025-10-23 11:32:36,Jueves,"Olímpica Super #056 - Sur, Bogotá",207800,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23017,404,2025-10-25 11:42:16,Sábado,"Olímpica Super #056 - Sur, Bogotá",206500,Efectivo,False,False,True,False,ahorrador_inversionista,False
23018,404,2025-10-31 12:43:34,Viernes,"Olímpica Super #056 - Sur, Bogotá",267900,Otras_Tarjetas,False,True,False,False,ahorrador_inversionista,False
23019,404,2025-11-05 17:31:30,Miércoles,"Olímpica Super #056 - Sur, Bogotá",203300,Efectivo,True,False,False,False,ahorrador_inversionista,False
23020,404,2025-11-06 09:51:25,Jueves,"Olímpica Super #056 - Sur, Bogotá",205000,Efectivo,False,False,False,False,ahorrador_inversionista,False
23021,404,2025-11-11 10:20:45,Martes,"Olímpica Super #056 - Sur, Bogotá",231700,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23022,404,2025-11-18 12:05:29,Martes,"Olímpica Super #056 - Sur, Bogotá",324800,Efectivo,True,False,False,False,ahorrador_inversionista,False
23023,404,2025-11-19 08:21:01,Miércoles,"Olímpica Super #056 - Sur, Bogotá",266100,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23024,404,2025-11-23 20:43:00,Domingo,"Olímpica Super #056 - Sur, Bogotá",733800,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
23025,404,2025-11-30 08:48:08,Domingo,"Olímpica Super #056 - Sur, Bogotá",260600,Tarjeta_Debito_Banco,False,True,True,False,ahorrador_inversionista,False
23026,404,2025-12-01 10:43:23,Lunes,"Olímpica Super #056 - Sur, Bogotá",286100,Tarjeta_Debito_Banco,False,True,False,False,ahorrador_inversionista,False
23027,404,2025-12-12 18:56:25,Viernes,"Olímpica Super #056 - Sur, Bogotá",211500,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23028,404,2025-12-16 19:47:48,Martes,"Olímpica Super #056 - Sur, Bogotá",263000,Tarjeta_Debito_Banco,True,True,False,False,ahorrador_inversionista,False
23029,404,2025-12-17 10:39:43,Miércoles,"Olímpica Super #056 - Sur, Bogotá",224000,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23030,404,2025-12-21 13:25:51,Domingo,"Olímpica Super #056 - Sur, Bogotá",244600,Tarjeta_Credito_Banco,False,False,True,False,ahorrador_inversionista,False
23031,404,2025-12-26 17:32:03,Viernes,"Olímpica Super #056 - Sur, Bogotá",230800,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23032,404,2025-12-27 08:40:13,Sábado,"Olímpica Super #056 - Sur, Bogotá",218000,Otras_Tarjetas,False,False,True,False,ahorrador_inversionista,False
23033,404,2025-12-31 09:58:39,Miércoles,"Olímpica Super #056 - Sur, Bogotá",257500,Tarjeta_Debito_Banco,True,True,False,False,ahorrador_inversionista,False
23034,404,2026-01-08 17:31:53,Jueves,"Olímpica Super #056 - Sur, Bogotá",204900,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23035,404,2026-01-14 19:36:39,Miércoles,"Olímpica Super #056 - Sur, Bogotá",284800,Tarjeta_Debito_Banco,True,True,False,False,ahorrador_inversionista,False
23036,404,2026-01-17 08:42:38,Sábado,"Olímpica Super #056 - Sur, Bogotá",205300,Tarjeta_Credito_Banco,False,False,True,False,ahorrador_inversionista,False
23037,404,2026-01-25 20:25:39,Domingo,"Olímpica Super #056 - Sur, Bogotá",287100,Tarjeta_Credito_Banco,False,False,True,False,ahorrador_inversionista,False
23038,404,2026-01-26 12:21:37,Lunes,"Olímpica Super #056 - Sur, Bogotá",207500,Efectivo,False,False,False,False,ahorrador_inversionista,False
23039,404,2026-02-01 21:46:28,Domingo,"Olímpica Super #056 - Sur, Bogotá",263600,Efectivo,False,True,True,False,ahorrador_inversionista,False
23040,404,2026-02-13 17:07:11,Viernes,"Olímpica Super #056 - Sur, Bogotá",201000,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23041,404,2026-02-19 17:55:52,Jueves,"Olímpica Super #056 - Sur, Bogotá",298900,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23042,404,2026-02-24 18:59:57,Martes,"Olímpica Super #056 - Sur, Bogotá",212800,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23043,404,2026-02-27 13:28:03,Viernes,"Olímpica Super #056 - Sur, Bogotá",287100,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23044,404,2026-03-01 19:01:58,Domingo,"Olímpica Super #056 - Sur, Bogotá",260500,Tarjeta_Debito_Banco,False,True,True,False,ahorrador_inversionista,False
23045,404,2026-03-06 21:07:24,Viernes,"Olímpica Super #056 - Sur, Bogotá",295800,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23046,404,2026-03-11 12:10:26,Miércoles,"Olímpica Super #056 - Sur, Bogotá",249500,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23047,404,2026-03-19 19:22:16,Jueves,"Olímpica Super #056 - Sur, Bogotá",235700,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23048,404,2026-03-20 11:13:31,Viernes,"Olímpica Super #056 - Sur, Bogotá",203700,Otras_Tarjetas,False,False,False,False,ahorrador_inversionista,False
23049,404,2026-03-21 15:00:13,Sábado,"Olímpica Super #056 - Sur, Bogotá",414700,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
23050,404,2026-03-24 13:27:21,Martes,"Olímpica Super #056 - Sur, Bogotá",205800,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23051,404,2026-04-02 21:42:49,Jueves,"Olímpica Super #056 - Sur, Bogotá",200900,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23052,404,2026-04-03 19:45:32,Viernes,"Olímpica Super #056 - Sur, Bogotá",204200,Tarjeta_Debito_Banco,False,False,False,False,ahorrador_inversionista,False
23053,404,2026-04-06 10:11:13,Lunes,"Olímpica Super #056 - Sur, Bogotá",312600,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23054,404,2026-04-10 19:49:45,Viernes,"Olímpica Super #056 - Sur, Bogotá",243600,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23055,404,2026-04-15 13:35:04,Miércoles,"Olímpica Super #056 - Sur, Bogotá",260400,Efectivo,True,True,False,False,ahorrador_inversionista,False
23056,404,2026-04-21 09:11:22,Martes,"Olímpica Super #056 - Sur, Bogotá",201800,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23057,404,2026-04-22 20:09:14,Miércoles,"Olímpica Super #056 - Sur, Bogotá",276000,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23058,404,2026-04-26 11:32:09,Domingo,"Olímpica Super #056 - Sur, Bogotá",947800,Otras_Tarjetas,False,False,True,False,ahorrador_inversionista,False
23059,404,2026-04-28 13:16:34,Martes,"Olímpica Super #056 - Sur, Bogotá",222300,Tarjeta_Credito_Banco,True,False,False,False,ahorrador_inversionista,False
23060,404,2026-05-06 08:01:00,Miércoles,"Olímpica Super #056 - Sur, Bogotá",267700,Tarjeta_Debito_Banco,True,False,False,False,ahorrador_inversionista,False
23061,404,2026-05-11 09:50:47,Lunes,"Olímpica Super #056 - Sur, Bogotá",204800,Tarjeta_Credito_Banco,False,False,False,False,ahorrador_inversionista,False
23062,404,2026-05-15 16:45:01,Viernes,"Olímpica Super #056 - Sur, Bogotá",276700,Tarjeta_Credito_Banco,False,True,False,False,ahorrador_inversionista,False
23063,404,2026-05-17 16:44:02,Domingo,"Olímpica Super #056 - Sur, Bogotá",325100,Tarjeta_Debito_Banco,False,False,True,False,ahorrador_inversionista,False
23064,405,2025-06-03 18:48:11,Martes,"Olímpica #091 - Vía 40, Barranquilla",74800,Tarjeta_Debito_Banco,True,False,False,False,endeudado_consumidor,True
23065,405,2025-07-10 08:54:37,Jueves,"Olímpica #091 - Vía 40, Barranquilla",67600,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,True
23066,405,2025-08-07 17:34:08,Jueves,"Olímpica #091 - Vía 40, Barranquilla",69300,Tarjeta_Credito_Banco,False,False,False,False,endeudado_consumidor,True
23067,405,2025-08-16 13:17:48,Sábado,"Olímpica #091 - Vía 40, Barranquilla",141500,Tarjeta_Credito_Banco,False,True,True,False,endeudado_consumidor,True
